0.,20
0.01,1.999959999802857
0.02,1.9998399968457026
0.03,1.999639984031294
0.04,1.9993599495306726
0.05,1.9989998767828328
0.06,1.9985597444942487
0.07,1.9980395266383029
0.08,1.9974391924545387
0.09,1.9967587064478214
0.1,1.995998028387357
0.11,1.9951571133055919
0.12,1.9942359114969876
0.13,1.9932343685166802
0.14,1.9921524251790208
0.15,1.990990017556005
0.16,1.9897470769755903
0.17,1.9884235300199122
0.18,1.9870192985233934
0.19,1.9855342995707639
0.2,1.9839684454949762
0.21,1.982321643875045
0.22,1.9805937975338002
0.23,1.9787848045355523
0.24,1.9768945581837183
0.25,1.9749229470183376
0.26,1.9728698548135637
0.27,1.970735160575093
0.28,1.968518738537542
0.29,1.9662204581618001
0.3,1.963840184132338
0.31,1.9613777763545026
0.32,1.9588330899517976
0.33,1.9562059752631464
0.34,1.9534962778401797
0.35000000000000003,1.9507038384445057
0.36,1.9478284930450296
0.37,1.9448700728152912
0.38,1.9418284041308231
0.39,1.9387033085666086
0.39999999999999997,1.935494602894544
0.41,1.9322020990810183
0.42,1.928825604284548
0.43,1.9253649208535075
0.44,1.9218198463239966
0.44999999999999996,1.918190173417777
0.45999999999999996,1.914475690040371
0.47,1.9106761792793128
0.48,1.9067914194025122
0.49,1.9028211838568172
0.5,1.8987652412667777
0.51,1.8946233554335483
0.52,1.8903952853340535
0.53,1.8860807851203574
0.54,1.8816796041192523
0.55,1.8771914868321409
0.56,1.8726161729351518
0.57,1.8679533972795397
0.58,1.8632028898924384
0.59,1.858364375977823
0.6,1.8534375759179462
0.61,1.8484222052749573
0.62,1.8433179747930368
0.63,1.838124590400814
0.64,1.8328417532142514
0.6499999999999999,1.82746915953981
0.6599999999999999,1.8220065008783066
0.6699999999999999,1.8164534639288796
0.6799999999999999,1.8108097305937714
0.69,1.8050749779833275
0.7,1.7992488784216152
0.71,1.7933310994525795
0.72,1.787321303846714
0.73,1.7812191496083305
0.74,1.7750242899832693
0.75,1.7687363734674193
0.76,1.762355043815696
0.77,1.7558799400518081
0.78,1.7493106964784406
0.79,1.7426469426882807
0.7999999999999999,1.7358883035759014
0.8099999999999999,1.7290343993500323
0.82,1.722084845546683
0.83,1.7150392530431557
0.84,1.707897228072682
0.85,1.7006583722399191
0.86,1.6933222825372989
0.87,1.6858885513620476
0.88,1.6783567665343462
0.89,1.6707265113159544
0.8999999999999999,1.6629973644302445
0.9099999999999999,1.655168900082632
0.9199999999999999,1.6472406879824046
0.9299999999999999,1.6392122933650328
0.94,1.6310832770159491
0.95,1.6228531952948928
0.96,1.6145216001614207
0.97,1.606088039201494
0.98,1.5975520556553624
0.99,1.588913188445511
1.,1.5801709722070691
1.01,1.5713249373184377
1.02,1.562374609932982
1.03,1.5533195120126013
1.04,1.5441591613610757
1.05,1.5348930716605158
1.06,1.52552075250711
1.07,1.5160417094489818
1.08,1.5064554440253803
1.09,1.496761453806723
1.1,1.4869592324356244
1.11,1.4770482696700529
1.12,1.4670280514266205
1.1300000000000001,1.4568980598260133
1.1400000000000001,1.4466577732394477
1.1500000000000001,1.4363066663360915
1.1600000000000001,1.4258442101318896
1.1700000000000002,1.4152698720401742
1.1800000000000002,1.4045831159228457
1.1900000000000002,1.3937834021435722
1.2000000000000002,1.3828701876211382
1.21,1.3718429258864213
1.2200000000000002,1.3607010671368482
1.23,1.3494440582969607
1.24,1.3380713430757816
1.25,1.326582362028641
1.26,1.314976552619202
1.27,1.3032533492821343
1.28,1.2914121834886734
1.29,1.2794524838106085
1.3,1.267373675991013
1.31,1.2551751830084723
1.32,1.242856425150956
1.33,1.230416820083473
1.34,1.2178557829233865
1.35,1.2051727263112295
1.36,1.1923670604874834
1.37,1.1794381933683749
1.3800000000000001,1.1663855306214637
1.3900000000000001,1.1532084757472791
1.4000000000000001,1.1399064301545634
1.4100000000000001,1.1264787932453193
1.4200000000000002,1.112924962493119
1.4300000000000002,1.0992443335291222
1.44,1.0854363002240257
1.45,1.0715002547740073
1.46,1.0574355877861665
1.47,1.0432416883647506
1.48,1.0289179442039693
1.49,1.0144637416711597
1.5,0.9998784658980675
1.51,0.9851615008745929
1.52,0.9703122295400659
1.53,0.9553300338696418
1.54,0.9402142949746952
1.55,0.9249643931943892
1.56,0.9095797081884187
1.5699999999999998,0.8940596190317158
1.58,0.8784035043165286
1.5899999999999999,0.8626107422433602
1.5999999999999999,5.100452953223401
1.6099999999999999,5.090117215392489
1.6199999999999999,5.079739365967312
1.63,5.069319743201812
1.64,5.058858683865777
1.65,5.048356523334738
1.66,10.817449928207198
1.67,5.027230231942147
1.68,5.016606763524965
1.69,5.005943518471927
1.7,4.9952408233013905
1.71,4.984499002466425
1.72,4.9737183783012195
1.73,4.962899270863446
1.74,4.952041997952727
1.75,4.941146874882084
1.76,4.930214214502966
1.77,4.919244327030792
1.78,4.908237520056453
1.79,4.8971940982594475
1.8,4.886114363600132
1.81,4.874998614961344
1.82,4.863847148208075
1.83,4.85266025609955
1.84,4.841438228003719
1.85,4.83018135018246
1.86,4.818889905414733
1.87,4.807564172927169
1.8800000000000001,4.796204428420319
1.8900000000000001,4.7848109439281465
1.9000000000000001,4.773383987641681
1.9100000000000001,4.761923824307037
1.92,4.750430713969612
1.9300000000000002,4.738904913693988
1.94,4.727346675675515
1.95,4.715756248246937
1.96,4.704133875637355
1.97,4.692479797706316
1.98,4.680794249755991
1.99,4.669077462835135
2.,4.6573296635817965
2.0100000000000002,4.645551073748185
2.02,4.63374191061872
2.0300000000000002,4.621902386822417
2.04,4.610032709959066
