0.7,-1,5,0,0.3,0.650867548085839,-0.7591913023543959
0.7,-1,5,1,0.3,0.648383057976801,-0.7613142649099007
0.7,-1,5,2,0.3,0.6459106198771403,-0.763413042244002
0.7,-1,5,3,0.3,0.643450113316819,-0.7654880507966314
0.7,-1,5,4,0.3,0.6410014188289281,-0.7675396972483551
0.7,-1,5,5,0.3,0.6385644212053898,-0.7695683780404274
0.7,-1,6,-6,0.3,0.5571671634342155,-0.8304003532292189
0.7,-1,6,-5,0.3,0.5552081289379222,-0.8317114458233963
0.7,-1,6,-4,0.3,0.5532566073433232,-0.833010877586001
0.7,-1,6,-3,0.3,0.5513125373459701,-0.834298797315495
0.7,-1,6,-2,0.3,0.5493758570966504,-0.8355753493532568
0.7,-1,6,-1,0.3,0.5474465073489245,-0.8368406771276916
0.7,-1,6,0,0.3,0.5455244288654969,-0.8380949207091614
0.7,-1,6,1,0.3,0.5436095626272328,-0.8393382174512887
0.7,-1,6,2,0.3,0.5417018520333386,-0.8405707024146428
0.7,-1,6,3,0.3,0.5398012396425965,-0.841792507316771
0.7,-1,6,4,0.3,0.5379076698490087,-0.8430037636905967
0.7,-1,6,5,0.3,0.53602108701425,-0.8442045976943684
0.7,-1,6,6,0.3,0.5341414373103526,-0.8453951360358496
0.7,-1,7,-7,0.3,0.4604950158785061,-0.8876622863454272
0.7,-1,7,-6,0.3,0.45895713941294375,-0.888458405809868
0.7,-1,7,-5,0.3,0.4574239085835359,-0.8892487631369996
0.7,-1,7,-4,0.3,0.4558952938112689,-0.8900334136094993
0.7,-1,7,-3,0.3,0.4543712646966027,-0.8908124098804844
0.7,-1,7,-2,0.3,0.4528517923761662,-0.8915858060855677
0.7,-1,7,-1,0.3,0.451336848242221,-0.8923536550789174
0.7,-1,7,0,0.3,0.4498264036405594,-0.8931160086260087
0.7,-1,7,1,0.3,0.4483204294876894,-0.8938729173505179
0.7,-1,7,2,0.3,0.44681889832072835,-0.8946244320495524
0.7,-1,7,3,0.3,0.4453217818782011,-0.8953706015324738
0.7,-1,7,4,0.3,0.4438290531259296,-0.896111476711828
0.7,-1,7,5,0.3,0.4423406842576126,-0.8968471039854645
0.7,-1,7,6,0.3,0.4408566484834552,-0.8975775324273237
0.7,-1,7,7,0.3,0.4393769198669827,-0.8983028095944016
0.7,-1,8,-8,0.3,0.37269256258798106,-0.9279548735292974
0.7,-1,8,-7,0.3,0.37146149963004227,-0.9284483553080048
0.7,-1,8,-6,0.3,0.3702334379750465,-0.9289387472890663
0.7,-1,8,-5,0.3,0.36900836208677146,-0.929426071942645
0.7,-1,8,-4,0.3,0.3677862571675108,-0.9299103531836969
0.7,-1,8,-3,0.3,0.3665671074114298,-0.9303916121008777
0.7,-1,8,-2,0.3,0.3653508982302975,-0.9308698717453017
0.7,-1,8,-1,0.3,0.3641376142178334,-0.931345153455698
0.7,-1,8,0,0.3,0.3629272410169847,-0.931817479954477
0.7,-1,8,1,0.3,0.3617197637937937,-0.9322868724530673
0.7,-1,8,2,0.3,0.3605151680447946,-0.9327533519331602
0.7,-1,8,3,0.3,0.3593134391578432,-0.9332169398072054
0.7,-1,8,4,0.3,0.35811456252485835,-0.9336776565417696
0.7,-1,8,5,0.3,0.35691852443574884,-0.9341355238168898
0.7,-1,8,6,0.3,0.3557253103377463,-0.9345905607697731
0.7,-1,8,7,0.3,0.35453490619340394,-0.9350427875361442
0.7,-1,8,8,0.3,0.3533472985055838,-0.9354922252097357
0.7,-1,9,-9,0.3,0.2927678688360775,-0.9561835424992974
0.7,-1,9,-8,0.3,0.291765212983151,-0.9564899650298733
0.7,-1,9,-7,0.3,0.29076457234231445,-0.9567946264224719
0.7,-1,9,-6,0.3,0.2897659382672657,-0.9570975356563942
0.7,-1,9,-5,0.3,0.2887693031798632,-0.9573987066326568
0.7,-1,9,-4,0.3,0.28777465801734725,-0.9576981468676723
0.7,-1,9,-3,0.3,0.2867819945696182,-0.9579958672437946
0.7,-1,9,-2,0.3,0.2857913046897243,-0.9582918780098413
0.7,-1,9,-1,0.3,0.28480258070843095,-0.9585861911698593
0.7,-1,9,0,0.3,0.28381581409839757,-0.9588788146975274
0.7,-1,9,1,0.3,0.28283099638484743,-0.9591697589237698
0.7,-1,9,2,0.3,0.2818481202492973,-0.9594590344172823
0.7,-1,9,3,0.3,0.2808671771851942,-0.9597466500560861
0.7,-1,9,4,0.3,0.2798881594338947,-0.9600326159497445
0.7,-1,9,5,0.3,0.2789110594004648,-0.9603169432107223
0.7,-1,9,6,0.3,0.2779358686029095,-0.9605996378481387
0.7,-1,9,7,0.3,0.27696257981579847,-0.9608807116484497
0.7,-1,9,8,0.3,0.2759911854224162,-0.9611601750781072
0.7,-1,9,9,0.3,0.2750216774821597,-0.9614380350248865
0.7,-1,10,-10,0.3,0.21976689439641472,-0.9755524108516457
0.7,-1,10,-9,0.3,0.21893791555564596,-0.9757387881300403
0.7,-1,10,-8,0.3,0.2181103357830921,-0.9759241142367777
0.7,-1,10,-7,0.3,0.21728414966732854,-0.9761083925521916
0.7,-1,10,-6,0.3,0.2164593524596243,-0.9762916287912233
0.7,-1,10,-5,0.3,0.2156359393865744,-0.9764738275792069
0.7,-1,10,-4,0.3,0.2148139057732046,-0.976654995541627
0.7,-1,10,-3,0.3,0.21399324700958036,-0.9768351378196773
0.7,-1,10,-2,0.3,0.2131739580776916,-0.9770142583053444
0.7,-1,10,-1,0.3,0.2123560342562244,-0.977192362268093
0.7,-1,10,0,0.3,0.2115394709835691,-0.9773694556650786
0.7,-1,10,1,0.3,0.21072426383807363,-0.9775455421558676
0.7,-1,10,2,0.3,0.20991040765235772,-0.9777206272640558
0.7,-1,10,3,0.3,0.20909789810333163,-0.9778947159440197
0.7,-1,10,4,0.3,0.20828673064978317,-0.9780678136621505
0.7,-1,10,5,0.3,0.20747690034576244,-0.978239923383057
0.7,-1,10,6,0.3,0.20666840305281642,-0.9784110512551228
0.7,-1,10,7,0.3,0.2058612340287206,-0.9785812014311164
0.7,-1,10,8,0.3,0.20505538906385645,-0.9787503797115699
0.7,-1,10,9,0.3,0.20425086366388664,-0.9789185905650905
0.7,-1,10,10,0.3,0.20344765312491836,-0.9790858382287976
0.7,-1,11,-11,0.3,0.1528436023871002,-0.9882503831240196
0.7,-1,11,-10,0.3,0.1521492530527934,-0.9883575223071973
0.7,-1,11,-9,0.3,0.1514559022278897,-0.9884640084788993
0.7,-1,11,-8,0.3,0.15076354708722609,-0.9885698456915897
0.7,-1,11,-7,0.3,0.150072184686101,-0.9886750354134083
0.7,-1,11,-6,0.3,0.14938181219490487,-0.9887795815393091
0.7,-1,11,-5,0.3,0.1486924266460324,-0.9888834861492908
0.7,-1,11,-4,0.3,0.14800402513561423,-0.9889867520297398
0.7,-1,11,-3,0.3,0.1473166050074372,-0.9890893828890363
0.7,-1,11,-2,0.3,0.14663016309384228,-0.9891913795979087
0.7,-1,11,-1,0.3,0.14594469693771958,-0.9892927459100547
0.7,-1,11,0,0.3,0.14526020333293524,-0.9893934840560705
0.7,-1,11,1,0.3,0.1445766795843211,-0.989493596894004
0.7,-1,11,2,0.3,0.14389412324110853,-0.9895930873657679
0.7,-1,11,3,0.3,0.14321253089380606,-0.9896919573844669
0.7,-1,11,4,0.3,0.14253190018648676,-0.9897902096530998
0.7,-1,11,5,0.3,0.1418522278126729,-0.9898878466293336
0.7,-1,11,6,0.3,0.14117351200438724,-0.9899848724361657
0.7,-1,11,7,0.3,0.14049574974658877,-0.9900812878233499
0.7,-1,11,8,0.3,0.13981893751682198,-0.990177094091818
0.7,-1,11,9,0.3,0.13914307313610613,-0.99027229474839
0.7,-1,11,10,0.3,0.1384681541824453,-0.9903668945509718
0.7,-1,11,11,0.3,0.13779417763678,-0.9904608947629359
0.7,-1,12,-12,0.3,0.09126879894607211,-0.9958262941408663
0.7,-1,12,-11,0.3,0.09068061205411301,-0.9958800258971588
0.7,-1,12,-10,0.3,0.09009315569266334,-0.9959333434910096
0.7,-1,12,-9,0.3,0.08950642792500507,-0.9959862457255164
0.7,-1,12,-8,0.3,0.08892042693360916,-0.9960387333043813
0.7,-1,12,-7,0.3,0.08833515101612685,-0.996090809966218
0.7,-1,12,-6,0.3,0.08775059833839424,-0.9961424769667677
0.7,-1,12,-5,0.3,0.08716676702285374,-0.9961937345965303
0.7,-1,12,-4,0.3,0.08658365545872171,-0.9962445864062209
0.7,-1,12,-3,0.3,0.08600126158234044,-0.996295031231044
0.7,-1,12,-2,0.3,0.08541958376672575,-0.9963450717340738
0.7,-1,12,-1,0.3,0.08483862015497508,-0.9963947094587278
0.7,-1,12,0,0.3,0.08425836916581131,-0.9964439457398548
0.7,-1,12,1,0.3,0.08367882894203467,-0.996492782272549
0.7,-1,12,2,0.3,0.08309999771755473,-0.9965412207742792
0.7,-1,12,3,0.3,0.0825218735979161,-0.9965892620395315
0.7,-1,12,4,0.3,0.08194445489586995,-0.9966369073533469
0.7,-1,12,5,0.3,0.08136773973449037,-0.9966841581493343
0.7,-1,12,6,0.3,0.08079172676724616,-0.9967310169984744
0.7,-1,12,7,0.3,0.08021641464758747,-0.9967774845072512
0.7,-1,12,8,0.3,0.07964180059985736,-0.996823560474163
0.7,-1,12,9,0.3,0.07906788360714408,-0.9968692498876645
0.7,-1,12,10,0.3,0.07849466187110435,-0.9969145512615583
0.7,-1,12,11,0.3,0.07792213354746587,-0.9969594670797585
0.7,-1,12,12,0.3,0.07735029708351308,-0.997003997707402
0.7,-1,13,-13,0.3,0.034419854547244194,-0.9994074451811028
0.7,-1,13,-12,0.3,0.03391665899053807,-0.9994246493060767
0.7,-1,13,-11,0.3,0.033414009207805094,-0.9994415799658136
0.7,-1,13,-10,0.3,0.03291190399198852,-0.9994582388204938
0.7,-1,13,-9,0.3,0.03241034200118461,-0.9994746306410768
0.7,-1,13,-8,0.3,0.03190932239075423,-0.9994907509310881
0.7,-1,13,-7,0.3,0.0314088435377206,-0.9995066048360379
0.7,-1,13,-6,0.3,0.03090890475856758,-0.9995221896717713
0.7,-1,13,-5,0.3,0.030409504683944915,-0.9995375080585648
0.7,-1,13,-4,0.3,0.029910641995127364,-0.9995525626977498
0.7,-1,13,-3,0.3,0.02941231575567801,-0.9995673508110643
0.7,-1,13,-2,0.3,0.028914524735250982,-0.9995818747639607
0.7,-1,13,-1,0.3,0.02841726782882332,-0.999596135528952
0.7,-1,13,0,0.3,0.02792054386040166,-0.9996101338765229
0.7,-1,13,1,0.3,0.027424351806676017,-0.9996238709200839
0.7,-1,13,2,0.3,0.026928690088475024,-0.9996373470719596
0.7,-1,13,3,0.3,0.026433558436928545,-0.9996505642848491
0.7,-1,13,4,0.3,0.025938954742473916,-0.9996635218361662
0.7,-1,13,5,0.3,0.02544487846130812,-0.9996762209497914
0.7,-1,13,6,0.3,0.024951328245280884,-0.9996886625466425
0.7,-1,13,7,0.3,0.02445830313387988,-0.9997008478642615
0.7,-1,13,8,0.3,0.02396580185717695,-0.9997127764201067
0.7,-1,13,9,0.3,0.023473823482488016,-0.9997244496721601
0.7,-1,13,10,0.3,0.022982366883876892,-0.9997358698193812
0.7,-1,13,11,0.3,0.022491430888650573,-0.9997470374726594
0.7,-1,13,12,0.3,0.022001014517155904,-0.999757950274274
0.7,-1,13,13,0.3,0.02151111652807479,-0.9997686134627592
0.7,-1,14,-14,0.3,-0.01823401989993984,-0.9998337598417489
0.7,-1,14,-13,0.3,-0.018668256233094788,-0.9998257454043046
0.7,-1,14,-12,0.3,-0.01910207737379296,-0.9998175502937792
0.7,-1,14,-11,0.3,-0.019535484187725338,-0.9998091765634317
0.7,-1,14,-10,0.3,-0.019968477097265954,-0.9998006206681999
0.7,-1,14,-9,0.3,-0.020401057243894433,-0.9997918884683096
0.7,-1,14,-8,0.3,-0.02083322508807891,-0.9997829754582354
0.7,-1,14,-7,0.3,-0.021264981985649543,-0.9997738876681875
0.7,-1,14,-6,0.3,-0.021696327939642265,-0.9997646192938808
0.7,-1,14,-5,0.3,-0.022127264193956216,-0.9997551750313792
0.7,-1,14,-4,0.3,-0.02255779149232113,-0.9997455546149836
0.7,-1,14,-3,0.3,-0.02298791065251046,-0.9997357594546894
0.7,-1,14,-2,0.3,-0.023417622065865302,-0.9997257870411246
0.7,-1,14,-1,0.3,-0.023846926806501828,-0.9997156394899892
0.7,-1,14,0,0.3,-0.02427582544564985,-0.9997053172731732
0.7,-1,14,1,0.3,-0.024704319247663403,-0.9996948213100583
0.7,-1,14,2,0.3,-0.025132408086637418,-0.9996841516540734
0.7,-1,14,3,0.3,-0.025560093359903814,-0.9996733092646373
0.7,-1,14,4,0.3,-0.025987376094570497,-0.9996622938878467
0.7,-1,14,5,0.3,-0.02641425630704452,-0.9996511073540841
0.7,-1,14,6,0.3,-0.026840734492248563,-0.999639749724404
0.7,-1,14,7,0.3,-0.02726681251994747,-0.9996282199053077
0.7,-1,14,8,0.3,-0.027692490552220343,-0.9996165193156522
0.7,-1,14,9,0.3,-0.028117769369115638,-0.9996046462367025
0.7,-1,14,10,0.3,-0.028542649578789187,-0.9995926055149432
0.7,-1,14,11,0.3,-0.028967132068815123,-0.9995803967419674
0.7,-1,14,12,0.3,-0.029391217393188156,-0.9995680177598775
0.7,-1,14,13,0.3,-0.029814906418463447,-0.9995554713592628
0.7,-1,14,14,0.3,-0.030238199860994144,-0.9995427571233136
0.7,-1,15,-15,0.3,-0.06714653047482014,-0.997743086171409
0.7,-1,15,-14,0.3,-0.06752414708538558,-0.9977176002746903
0.7,-1,15,-13,0.3,-0.0679014426131001,-0.9976919932727242
0.7,-1,15,-12,0.3,-0.06827841780595921,-0.9976662668754119
0.7,-1,15,-11,0.3,-0.06865507269404338,-0.997640416926381
0.7,-1,15,-10,0.3,-0.0690314081114007,-0.9976144474866564
0.7,-1,15,-9,0.3,-0.06940742393922536,-0.9975883540558155
0.7,-1,15,-8,0.3,-0.06978312220664602,-0.997562145580789
0.7,-1,15,-7,0.3,-0.07015850202174605,-0.9975358146499886
0.7,-1,15,-6,0.3,-0.0705335653848454,-0.9975093694736036
0.7,-1,15,-5,0.3,-0.07090831114329307,-0.9974828009956995
0.7,-1,15,-4,0.3,-0.07128274025645363,-0.9974561127155143
0.7,-1,15,-3,0.3,-0.0716568540013138,-0.9974293076810332
0.7,-1,15,-2,0.3,-0.07203065195041554,-0.9974023828761206
0.7,-1,15,-1,0.3,-0.07240413540098337,-0.9973753410867259
0.7,-1,15,0,0.3,-0.07277730439277592,-0.9973481816059949
0.7,-1,15,1,0.3,-0.073150160030254,-0.9973209051116246
0.7,-1,15,2,0.3,-0.07352270222550032,-0.997293511303698
0.7,-1,15,3,0.3,-0.07389493159317084,-0.9972660007957159
0.7,-1,15,4,0.3,-0.0742668486739677,-0.9972383748787624
0.7,-1,15,5,0.3,-0.07463845443755385,-0.9972106309469543
0.7,-1,15,6,0.3,-0.07500974874537666,-0.9971827722811593
0.7,-1,15,7,0.3,-0.07538073258107932,-0.9971547981794534
0.7,-1,15,8,0.3,-0.0757514057353531,-0.9971267094116868
0.7,-1,15,9,0.3,-0.0761217695175819,-0.9970985066813286
0.7,-1,15,10,0.3,-0.07649182419223817,-0.9970701875138257
0.7,-1,15,11,0.3,-0.07686156994184253,-0.9970417515480243
0.7,-1,15,12,0.3,-0.0772310076571645,-0.9970132041775759
0.7,-1,15,13,0.3,-0.07760013769388982,-0.9969845433690946
0.7,-1,15,14,0.3,-0.07796896050830296,-0.9969557685997351
0.7,-1,15,15,0.3,-0.07833747665856151,-0.9969268814642922
0.7,-1,16,-16,0.3,-0.11270677742605568,-0.9936283380387784
0.7,-1,16,-15,0.3,-0.1130374109040219,-0.9935907788917356
0.7,-1,16,-14,0.3,-0.11336779202602348,-0.9935531346307314
0.7,-1,16,-13,0.3,-0.11369792179635785,-0.9935154091739298
0.7,-1,16,-12,0.3,-0.11402780118605263,-0.9934776053559657
0.7,-1,16,-11,0.3,-0.11435742840664095,-0.9934397128223411
0.7,-1,16,-10,0.3,-0.11468680706332453,-0.9934017474449505
0.7,-1,16,-9,0.3,-0.11501593381666303,-0.9933636912560078
0.7,-1,16,-8,0.3,-0.11534481240790784,-0.9933255612981035
0.7,-1,16,-7,0.3,-0.11567344039344217,-0.9932873434053302
0.7,-1,16,-6,0.3,-0.11600182064987333,-0.9932490504674756
0.7,-1,16,-5,0.3,-0.11632995138146704,-0.9932106726874367
0.7,-1,16,-4,0.3,-0.11665783423787311,-0.9931722154265111
0.7,-1,16,-3,0.3,-0.1169854690189019,-0.9931336771616
0.7,-1,16,-2,0.3,-0.11731285658817923,-0.9930950589322707
0.7,-1,16,-1,0.3,-0.11763999695292865,-0.9930563606973859
0.7,-1,16,0,0.3,-0.11796689015770216,-0.993017582128827
0.7,-1,16,1,0.3,-0.11829353757375191,-0.992978724231094
0.7,-1,16,2,0.3,-0.11861993848009118,-0.9929397866412141
0.7,-1,16,3,0.3,-0.11894609389324658,-0.9929007696867281
0.7,-1,16,4,0.3,-0.11927200402829989,-0.9928616736624092
0.7,-1,16,5,0.3,-0.11959766926945777,-0.9928224992694025
0.7,-1,16,6,0.3,-0.11992308972936624,-0.9927832461858526
0.7,-1,16,7,0.3,-0.12024826587942161,-0.9927439128864309
0.7,-1,16,8,0.3,-0.1205731980841565,-0.9927045022053094
0.7,-1,16,9,0.3,-0.12089788665089549,-0.9926650160153352
0.7,-1,16,10,0.3,-0.12122233182121778,-0.9926254458695697
0.7,-1,16,11,0.3,-0.12154653450149852,-0.9925858018192247
0.7,-1,16,12,0.3,-0.12187049458298985,-0.9925460793160346
0.7,-1,16,13,0.3,-0.12219421250081468,-0.9925062791643672
0.7,-1,16,14,0.3,-0.1225176883949355,-0.9924664007025318
0.7,-1,16,15,0.3,-0.1228409232214441,-0.9924264480158661
0.7,-1,16,16,0.3,-0.123163916790253,-0.9923864168997774
0.7,-1,17,-17,0.3,-0.15525046252883,-0.9878750473058961
0.7,-1,17,-16,0.3,-0.15554173767872287,-0.9878292288770263
0.7,-1,17,-15,0.3,-0.15583281176817879,-0.987783350301568
0.7,-1,17,-14,0.3,-0.15612368639682667,-0.9877374171862493
0.7,-1,17,-13,0.3,-0.15641436133941575,-0.9876914280127648
0.7,-1,17,-12,0.3,-0.15670483730195361,-0.9876453843035891
0.7,-1,17,-11,0.3,-0.15699511533144092,-0.9875992892141547
0.7,-1,17,-10,0.3,-0.15728519221278017,-0.9875531288980772
0.7,-1,17,-9,0.3,-0.15757507151461161,-0.9875069172007063
0.7,-1,17,-8,0.3,-0.15786475348844878,-0.9874606537401146
0.7,-1,17,-7,0.3,-0.15815423624803263,-0.987414330418802
0.7,-1,17,-6,0.3,-0.15844352130848535,-0.9873679522512255
0.7,-1,17,-5,0.3,-0.15873260904001768,-0.9873215193102248
0.7,-1,17,-4,0.3,-0.15902149886954453,-0.9872750301772203
0.7,-1,17,-3,0.3,-0.15931019213864522,-0.987228487201659
0.7,-1,17,-2,0.3,-0.15959868884355705,-0.987181889890193
0.7,-1,17,-1,0.3,-0.15988698884873376,-0.9871352377958365
0.7,-1,17,0,0.3,-0.16017509344074254,-0.9870885313734513
0.7,-1,17,1,0.3,-0.16046300087631452,-0.9870417703899156
0.7,-1,17,2,0.3,-0.16075071327282342,-0.9869949548367842
0.7,-1,17,3,0.3,-0.1610382296705562,-0.9869480854340333
0.7,-1,17,4,0.3,-0.1613255510548058,-0.986901162843077
0.7,-1,17,5,0.3,-0.16161267771812127,-0.9868541843947867
0.7,-1,17,6,0.3,-0.16189960971431278,-0.9868071528786874
0.7,-1,17,7,0.3,-0.16218634692549244,-0.986760068199873
0.7,-1,17,8,0.3,-0.16247289052708522,-0.9867129311143541
0.7,-1,17,9,0.3,-0.162759239181662,-0.9866657391707617
0.7,-1,17,10,0.3,-0.16304539454208322,-0.986618492437834
0.7,-1,17,11,0.3,-0.16333135659621092,-0.9865711946342126
0.7,-1,17,12,0.3,-0.16361712551686589,-0.9865238442453315
0.7,-1,17,13,0.3,-0.16390270121716544,-0.9864764393308469
0.7,-1,17,14,0.3,-0.16418808418746395,-0.9864289810342094
0.7,-1,17,15,0.3,-0.16447327474444742,-0.9863814697002473
0.7,-1,17,16,0.3,-0.1647582730600858,-0.9863339070576479
0.7,-1,17,17,0.3,-0.16504307973239765,-0.9862862933843886
0.7,-1,18,-18,0.3,-0.1950680793817212,-0.9807898211386354
0.7,-1,18,-17,0.3,-0.19532610044734827,-0.9807384690594236
0.7,-1,18,-16,0.3,-0.19558395979863177,-0.9806870754648848
0.7,-1,18,-15,0.3,-0.19584166023305596,-0.9806356493292577
0.7,-1,18,-14,0.3,-0.19609919993063335,-0.9805841843584068
0.7,-1,18,-13,0.3,-0.19635657667511147,-0.9805326718784211
0.7,-1,18,-12,0.3,-0.19661379594586403,-0.980481130021051
0.7,-1,18,-11,0.3,-0.19687085407319893,-0.9804295461538799
0.7,-1,18,-10,0.3,-0.19712775317710673,-0.9803779266965809
0.7,-1,18,-9,0.3,-0.19738449383424198,-0.9803262730962625
0.7,-1,18,-8,0.3,-0.19764107395964328,-0.9802745772435034
0.7,-1,18,-7,0.3,-0.19789749518046482,-0.9802228445376668
0.7,-1,18,-6,0.3,-0.19815375703326332,-0.9801710732250054
0.7,-1,18,-5,0.3,-0.1984098601618836,-0.9801192643105617
0.7,-1,18,-4,0.3,-0.19866580438113238,-0.9800674176154043
0.7,-1,18,-3,0.3,-0.19892159067903042,-0.9800155342522543
0.7,-1,18,-2,0.3,-0.1991772186466251,-0.9799636136539562
0.7,-1,18,-1,0.3,-0.1994326889134264,-0.9799116561626184
0.7,-1,18,0,0.3,-0.19968800096868605,-0.9798596610019625
0.7,-1,18,1,0.3,-0.1999431554937394,-0.9798076287994353
0.7,-1,18,2,0.3,-0.20019815228676813,-0.9797555598486642
0.7,-1,18,3,0.3,-0.20045299189150673,-0.9797034545627898
0.7,-1,18,4,0.3,-0.2007076748831952,-0.9796513109107978
0.7,-1,18,5,0.3,-0.20096220065774956,-0.9795991311472598
0.7,-1,18,6,0.3,-0.20121656972000102,-0.9795469149649481
0.7,-1,18,7,0.3,-0.2014707821072333,-0.9794946626383962
0.7,-1,18,8,0.3,-0.2017248385685707,-0.9794423749326054
0.7,-1,18,9,0.3,-0.20197873844948885,-0.9793900471897935
0.7,-1,18,10,0.3,-0.20223248222572413,-0.9793376883015938
0.7,-1,18,11,0.3,-0.20248607004301505,-0.9792852871402087
0.7,-1,18,12,0.3,-0.20273950246556768,-0.9792328524278737
0.7,-1,18,13,0.3,-0.2029927794916198,-0.9791803823794049
0.7,-1,18,14,0.3,-0.2032459009604562,-0.9791278738857482
0.7,-1,18,15,0.3,-0.20349886749043183,-0.9790753316218292
0.7,-1,18,16,0.3,-0.20375167902158883,-0.9790227517098578
0.7,-1,18,17,0.3,-0.20400433587116273,-0.9789701375035113
0.7,-1,18,18,0.3,-0.20425683814286433,-0.9789174871177965
0.7,-1,19,-19,0.3,-0.2324131037497647,-0.9726169609614748
0.7,-1,19,-18,0.3,-0.23264281088565605,-0.9725620428844355
0.7,-1,19,-17,0.3,-0.23287238729874604,-0.9725070984248966
0.7,-1,19,-16,0.3,-0.23310183465674156,-0.9724521326547363
0.7,-1,19,-15,0.3,-0.23333114808810995,-0.972397129274944
0.7,-1,19,-14,0.3,-0.23356033334801382,-0.9723421067423839
0.7,-1,19,-13,0.3,-0.23378938927791504,-0.9722870602414985
0.7,-1,19,-12,0.3,-0.2340183144232288,-0.9722319856358146
0.7,-1,19,-11,0.3,-0.23424710976188406,-0.9721768853298349
0.7,-1,19,-10,0.3,-0.23447577743020623,-0.9721217644974914
0.7,-1,19,-9,0.3,-0.2347043136836831,-0.972066612990742
0.7,-1,19,-8,0.3,-0.23493272057915363,-0.9720114359938788
0.7,-1,19,-7,0.3,-0.23516099788837724,-0.9719562325793888
0.7,-1,19,-6,0.3,-0.23538914631225288,-0.971901004328883
0.7,-1,19,-5,0.3,-0.23561716639830793,-0.9718457520540665
0.7,-1,19,-4,0.3,-0.23584505743618323,-0.9717904738883705
0.7,-1,19,-3,0.3,-0.23607282021544324,-0.9717351709321933
0.7,-1,19,-2,0.3,-0.23630045383582401,-0.9716798419513888
0.7,-1,19,-1,0.3,-0.23652795921093853,-0.971624487860407
0.7,-1,19,0,0.3,-0.23675533606506047,-0.97156910861164
0.7,-1,19,1,0.3,-0.2369825852441326,-0.9715137042698329
0.7,-1,19,2,0.3,-0.23720970596797022,-0.971458275128996
0.7,-1,19,3,0.3,-0.2374366992470552,-0.9714028208139774
0.7,-1,19,4,0.3,-0.2376635646377339,-0.971347341676011
0.7,-1,19,5,0.3,-0.23789030266174171,-0.9712918376143219
0.7,-1,19,6,0.3,-0.23811691313567532,-0.9712363088058675
0.7,-1,19,7,0.3,-0.23834339610387284,-0.9711807553065978
0.7,-1,19,8,0.3,-0.23856975209562253,-0.971125177189702
0.7,-1,19,9,0.3,-0.23879598125689389,-0.9710695748839748
0.7,-1,19,10,0.3,-0.23902208268900962,-0.9710139479985195
0.7,-1,19,11,0.3,-0.23924805865359408,-0.9709582958016656
0.7,-1,19,12,0.3,-0.23947390621263448,-0.970902617795112
0.7,-1,19,13,0.3,-0.2396996285789835,-0.9708469188869255
0.7,-1,19,14,0.3,-0.2399252238388957,-0.9707911914556757
0.7,-1,19,15,0.3,-0.24015069316018095,-0.9707354421339748
0.7,-1,19,16,0.3,-0.24037603646622643,-0.9706796682649932
0.7,-1,19,17,0.3,-0.2406012536541221,-0.9706238696988706
0.7,-1,19,18,0.3,-0.2408263448319902,-0.9705680459168721
0.7,-1,19,19,0.3,-0.2410513102539659,-0.9705121984664866
0.7,-1,20,-20,0.3,-0.26750667129141953,-0.9635562689612891
0.7,-1,20,-19,0.3,-0.2677121025308341,-0.9634992173827231
