0.99,0.4,1,-1,0.029799434255043812,0.07170827018564094
0.99,0.4,1,0,-0.06890229493554884,0.22910688775970506
0.99,0.4,1,1,0.6562507551253576,1.309426561018726
0.99,0.4,2,-2,0.6266499045026078,0.08615421005985961
0.99,0.4,2,-1,0.8373686449680021,-0.18058237212678366
0.99,0.4,2,0,0.8742578587987516,-0.47175929282504053
0.99,0.4,2,1,0.8677587578520196,-0.7092130760051522
0.99,0.4,2,2,0.8592419959805576,-0.9405241703841379
0.99,0.4,3,-3,0.35845844318994435,-0.7648088626010308
0.99,0.4,3,-2,0.30015313643574815,-0.8391467520896703
0.99,0.4,3,-1,0.24274093930518878,-0.9093816865193445
0.99,0.4,3,0,0.18520501102905362,-0.9786202777320899
0.99,0.4,3,1,0.12650185082743456,-1.0487487216369191
0.99,0.4,3,2,0.06573790185626008,-1.1211993048956592
0.99,0.4,3,3,0.002053055766000383,-1.197261283684568
0.99,0.4,4,-4,-0.15409274294108471,-0.8602376169085776
0.99,0.4,4,-3,-0.19669613412646267,-0.8805431346742232
0.99,0.4,4,-2,-0.23969965757338302,-0.9008134221765595
0.99,0.4,4,-1,-0.2833384044095748,-0.9212212252063443
0.99,0.4,4,0,-0.32783780444653676,-0.9419237580161531
0.99,0.4,4,1,-0.37342200818906685,-0.9630696284164587
0.99,0.4,4,2,-0.4203199680448657,-0.9848032126674848
0.99,0.4,4,3,-0.46877023823366254,-1.0072679782052922
0.99,0.4,4,4,-0.5190251924710193,-1.0306092436774432
0.99,0.4,5,-5,-0.4989068024360503,-0.7410679988367835
0.99,0.4,5,-4,-0.5283519842485089,-0.7442956894156579
0.99,0.4,5,-3,-0.5581533810281658,-0.7475046447219432
0.99,0.4,5,-2,-0.588375783545006,-0.750713501700979
0.99,0.4,5,-1,-0.619084627277087,-0.7539397767204222
0.99,0.4,5,0,-0.6503465831461818,-0.7572000872361352
0.99,0.4,5,1,-0.6822301131393556,-0.7605103460965708
0.99,0.4,5,2,-0.7148060035978406,-0.7638859341606384
0.99,0.4,5,3,-0.7481478960926723,-0.7673418517571723
0.99,0.4,5,4,-0.782332822898791,-0.7708928527715224
0.99,0.4,5,5,-0.8174417672895716,-0.774553573483701
0.99,0.4,6,-6,-0.7162174792244248,-0.5574442994550782
0.99,0.4,6,-5,-0.7365434661259472,-0.554182006235436
0.99,0.4,6,-4,-0.7570923841845075,-0.5508629210225011
0.99,0.4,6,-3,-0.7778865871089463,-0.5474868013706684
0.99,0.4,6,-2,-0.7989487956599,-0.5440531157283502
0.99,0.4,6,-1,-0.8203021880898734,-0.5405610507431571
0.99,0.4,6,0,-0.8419704849212579,-0.5370095173639307
0.99,0.4,6,1,-0.8639780403778063,-0.5333971524828662
0.99,0.4,6,2,-0.8863499328037548,-0.5297223211860804
0.99,0.4,6,3,-0.9091120526261119,-0.5259831142499746
0.99,0.4,6,4,-0.9322912028155833,-0.5221773457570581
0.99,0.4,6,5,-0.955915197165869,-0.5183025478354994
0.99,0.4,6,6,-0.9800129580356752,-0.5143559615878083
0.99,0.4,7,-7,-0.8443846684010229,-0.3613581797424306
0.99,0.4,7,-6,-0.8585015132048206,-0.3556671457806592
0.99,0.4,7,-5,-0.8727505362784697,-0.3499132734270425
0.99,0.4,7,-4,-0.8871404830311417,-0.3440943034727729
0.99,0.4,7,-3,-0.9016802374844552,-0.33820785937025133
