0.995,0.0001,1.3289031483559076e-12,1.3289033373496076e-12,-1.422164647157942e-7
0.995,0.0016,5.41035698739205e-9,5.410358416944542e-9,-2.5881474285949224e-7
0.995,0.0031,3.911779373788513e-8,3.911779996686247e-8,-1.2011859851224216e-7
0.995,0.004600000000000001,1.270659438769995e-7,1.270659420737385e-7,1.4125748060145327e-7
0.995,0.0061,2.9461202497447816e-7,2.9461198897495443e-7,4.168050282693514e-7
0.995,0.0076,5.665561957263634e-7,5.665560808260668e-7,7.693610029058107e-7
0.995,0.0091,9.671665650330493e-7,9.671659708039808e-7,1.581568940256517e-6
0.995,0.0106,1.5202021753612837e-6,1.5202013573133213e-6,2.0583203381718818e-6
0.995,0.0121,2.2489338459879403e-6,2.2489323863226502e-6,2.897981945082506e-6
0.995,0.0136,3.1761639450176472e-6,3.176160655005568e-6,4.212009558468566e-6
0.995,0.015099999999999999,4.324244365298197e-6,4.324240356064909e-6,5.251397566574667e-6
0.995,0.0166,5.715093278403251e-6,5.715086766153671e-6,6.8545772178296716e-6
0.995,0.0181,7.3702124858579246e-6,7.3702045097949645e-6,8.452416236703897e-6
0.995,0.0196,9.310699750528367e-6,9.310685704744178e-6,0.00001081926578283543
0.995,0.0211,0.000011557266221525173,0.000011557247318967827,0.000013192825002894537
0.995,0.0226,0.000014130246535288839,0.000014130224351217663,0.000015700219567982288
0.995,0.0241,0.00001704961377280159,0.000017049587149902814,0.000018611111922473
0.995,0.0256,0.000020334992169282647,0.000020334951302535317,0.00002234467228778847
0.995,0.0271,0.000024005664946992824,0.000024005615925383902,0.000026047754143165847
0.995,0.0286,0.00002808058696837346,0.000028080524727909495,0.000030297086288433306
0.995,0.0301,0.00003257840025290178,0.00003257833380689329,0.000034617976889750324
0.995,0.0316,0.00003751743466737954,0.00003751735017658225,0.00003976948063866281
0.995,0.033100000000000004,0.00004291571822360411,0.00004291560608047771,0.000045528826522645005
0.995,0.034600000000000006,0.00004879100072229889,0.00004879087633480655,0.00005134040138221607
0.995,0.03610000000000001,0.00005516073809367892,0.000055160577703659453,0.00005806843098166148
0.995,0.0376,0.0000620421209791389,0.00006204194504650324,0.00006487782568820322
0.995,0.0391,0.00006945206891385924,0.0000694518765913743,0.00007222121633509992
0.995,0.040600000000000004,0.00007740725892117618,0.00007740703314581254,0.00008032398824808773
0.995,0.042100000000000005,0.00008592409582184133,0.0000859238329147413,0.00008898386505085121
0.995,0.04360000000000001,0.00009501876092730582,0.00009501842689856976,0.0000985341710113552
0.995,0.0451,0.00010470717624789734,0.00010470679928676213,0.00010830733533762071
0.995,0.0466,0.00011500506005558637,0.00011500466727008668,0.00011842044752707892
0.995,0.048100000000000004,0.00012592787733654235,0.0001259274374226882,0.00012942126895310047
0.995,0.049600000000000005,0.00013749089988086388,0.00013749040000012584,0.00014112664999932356
0.995,0.051100000000000007,0.00014970916583725502,0.00014970855520765703,0.00015378795476972407
0.995,0.0526,0.0001625975189457558,0.00016259683566582738,0.00016679981430800517
0.995,0.0541,0.00017617059590849853,0.0001761698710374659,0.00018028520999302522
0.995,0.055600000000000004,0.00019044282978311017,0.00019044201352362515,0.00019472896113570393
0.995,0.057100000000000005,0.00020542846440411405,0.00020542753934478273,0.0002099315574872751
0.995,0.058600000000000006,0.00022114153339783808,0.00022114052611063665,0.00022569649769677014
0.995,0.0601,0.00023759593980691188,0.00023759486573105866,0.00024211655876005267
0.995,0.0616,0.00025480536945830356,0.0002548040914517912,0.0002598210130662082
0.995,0.0631,0.0002727832946676266,0.00027278196611331114,0.0002776536837718613
0.995,0.0646,0.00029154310756718943,0.0002915416302107122,0.0002966105021489085
0.995,0.0661,0.00031109794143519595,0.0003110962738787777,0.0003164581998447158
0.995,0.06760000000000001,0.00033146082004101773,0.0003314590713831259,0.00033673645749687786
0.995,0.06910000000000001,0.00035264458714306626,0.0003526427064896545,0.00035797761509792636
0.995,0.07060000000000001,0.00037466188378877603,0.00037465981101032124,0.0003801943118573181
0.995,0.07210000000000001,0.00039752532713520236,0.00039752306823236165,0.00040320777180657963
0.995,0.0736,0.0004212472063895962,0.00042124477120322203,0.000427028136007257
0.995,0.0751,0.0004458398002704576,0.00044583716011472425,0.0004517615940771158
0.995,0.0766,0.0004713151585656556,0.0004713122829269606,0.0004774165032559452
0.995,0.0781,0.0004976852107664859,0.0004976821785571111,0.0005037778729222175
0.995,0.0796,0.0005249618177902364,0.0005249584881821838,0.0005313044298784764
0.995,0.0811,0.00055315653829217,0.000553153062832081,0.0005594395371990579
0.995,0.0826,0.0005822809839913786,0.0005822771987374091,0.0005887817605598755
0.995,0.08410000000000001,0.0006123464348659034,0.0006123423411280502,0.0006190318093342029
