# Z_1_5_4_bothPrecision.csv
# fmH: 1.0, fpH: 1.0, method: both, nCoefH: 6, nCoefInf: 10, xH: 1.*10^-12, 
# J/M^2 | omega*rp | Zphi0phi2 
0.9999,0.0015,1.1546081593039048e-6
0.9999,0.003,1.2347491902264807e-6
0.9999,0.0045000000000000005,1.2433459803951052e-6
0.9999,0.006,1.2430711064936872e-6
0.9999,0.0075,1.1846855689778835e-6
0.9999,0.009000000000000001,1.2261577277961067e-6
0.9999,0.0105,1.1613740156235508e-6
0.9999,0.012,1.2155973423411126e-6
0.9999,0.0135,1.1237889814275093e-6
0.9999,0.015,1.219000874908005e-6
0.9999,0.0165,1.2188247233702043e-6
0.9999,0.018000000000000002,1.1607640901800664e-6
0.9999,0.0195,1.1691881605102594e-6
0.9999,0.021,1.1892570861427032e-6
0.9999,0.0225,1.1620899300623933e-6
0.9999,0.024,1.2172420496003866e-6
0.9999,0.025500000000000002,1.2156548983011106e-6
0.9999,0.027,1.2323478215670036e-6
0.9999,0.0285,1.1992109389957761e-6
0.9999,0.03,1.1589780948284556e-6
0.9999,0.0315,1.156425935677774e-6
0.9999,0.033,1.1635701164802725e-6
0.9999,0.0345,1.1693803072532205e-6
0.9999,0.036000000000000004,1.2156052726641775e-6
0.9999,0.0375,1.1902853132017555e-6
0.9999,0.039,1.2193086269540743e-6
0.9999,0.0405,1.1765621785730929e-6
0.9999,0.042,1.1752639101914042e-6
0.9999,0.043500000000000004,1.171274784494969e-6
0.9999,0.045,1.116346681540037e-6
0.9999,0.0465,1.1904722028166503e-6
0.9999,0.048,1.1271336399776288e-6
0.9999,0.0495,1.1739725018777847e-6
0.9999,0.051000000000000004,1.1899679619453707e-6
0.9999,0.0525,1.1801482036055688e-6
0.9999,0.054,1.1216910063005514e-6
0.9999,0.0555,1.1207204171359564e-6
0.9999,0.057,1.1163404807223998e-6
0.9999,0.0585,1.1538237887354086e-6
0.9999,0.06,1.1678245992463587e-6
0.9999,0.0615,1.159321933119628e-6
0.9999,0.063,1.1125830357006095e-6
0.9999,0.0645,1.0840605129125436e-6
0.9999,0.066,1.0912202035306962e-6
0.9999,0.0675,1.1408395810263983e-6
0.9999,0.069,1.1487113631414303e-6
0.9999,0.07050000000000001,1.1437482134724064e-6
0.9999,0.07200000000000001,1.1097841681184661e-6
0.9999,0.0735,1.1497397855997349e-6
0.9999,0.075,1.1156697663494697e-6
0.9999,0.0765,1.0534944143714142e-6
0.9999,0.078,1.173141946031464e-6
0.9999,0.0795,1.1699416830879272e-6
0.9999,0.081,1.149271563249954e-6
0.9999,0.0825,1.1333153140391516e-6
0.9999,0.084,1.1200639669084467e-6
0.9999,0.0855,1.135752216940844e-6
0.9999,0.08700000000000001,1.0966794599109875e-6
0.9999,0.0885,1.09297608630321e-6
0.9999,0.09,1.1422958798856797e-6
0.9999,0.0915,1.1463436651037995e-6
0.9999,0.093,1.1628495211191137e-6
0.9999,0.0945,1.110666873582744e-6
0.9999,0.096,1.0569475985544585e-6
0.9999,0.0975,1.1511194695223992e-6
0.9999,0.099,1.0726891574996955e-6
0.9999,0.1005,1.147169965909356e-6
0.9999,0.10200000000000001,1.0557656162646367e-6
0.9999,0.10350000000000001,1.1326787314747122e-6
0.9999,0.105,1.1010506193454006e-6
0.9999,0.1065,1.13802626633408e-6
0.9999,0.108,1.1460624216308446e-6
0.9999,0.1095,1.1051106556525525e-6
0.9999,0.111,1.049250687223946e-6
0.9999,0.1125,1.1083423827606964e-6
0.9999,0.114,1.1336731844391323e-6
0.9999,0.1155,1.0917163759671666e-6
0.9999,0.117,1.0508520029706148e-6
0.9999,0.11850000000000001,1.074231243736179e-6
0.9999,0.12,1.0610369751695714e-6
0.9999,0.1215,1.0523166069642542e-6
0.9999,0.123,1.0904322891303053e-6
0.9999,0.1245,1.0754146271274578e-6
0.9999,0.126,1.0446213631887247e-6
0.9999,0.1275,1.125390556300232e-6
0.9999,0.129,1.1166311404409157e-6
0.9999,0.1305,1.109366457363592e-6
0.9999,0.132,1.0636905485306158e-6
0.9999,0.1335,1.035347983124879e-6
0.9999,0.135,1.122185134594389e-6
0.9999,0.1365,1.0906086147510763e-6
0.9999,0.138,1.1050298400760994e-6
0.9999,0.1395,1.117363435998442e-6
0.9999,0.14100000000000001,1.0304214166367842e-6
0.9999,0.14250000000000002,1.1259341343716756e-6
0.9999,0.14400000000000002,1.0878154406146479e-6
0.9999,0.1455,1.0669389707285148e-6
0.9999,0.147,1.0803784693536045e-6
0.9999,0.1485,1.0532771475002534e-6
0.9999,0.15,1.0595419654979565e-6
0.9999,0.1515,1.0763878039998787e-6
0.9999,0.153,1.0570923700825574e-6
0.9999,0.1545,1.0351428878507818e-6
0.9999,0.156,1.0264004470794674e-6
0.9999,0.1575,1.0777700381048305e-6
0.9999,0.159,1.052214997354639e-6
0.9999,0.1605,1.0148766251827368e-6
0.9999,0.162,1.0965956935837795e-6
0.9999,0.1635,1.047245497431959e-6
0.9999,0.165,1.0619517718524207e-6
0.9999,0.1665,1.0238165595310988e-6
0.9999,0.168,1.0336348330586276e-6
0.9999,0.1695,1.0168624615669586e-6
0.9999,0.171,1.0031624491091407e-6
0.9999,0.17250000000000001,9.766838335867334e-7
0.9999,0.17400000000000002,1.0496647557811656e-6
0.9999,0.17550000000000002,1.059185989582545e-6
0.9999,0.177,1.0717928546899458e-6
0.9999,0.1785,1.0764977813604304e-6
0.9999,0.18,1.0106296690626237e-6
0.9999,0.1815,1.0336618156969735e-6
0.9999,0.183,1.0854508099011895e-6
