0.01	0.00010000250012500782	4.440892098500626e-16
0.01	0.00020000500025001565	4.440892098500626e-16
0.01	0.00030000750037502345	0.
0.01	0.0004000100005000313	-6.661338147750939e-16
0.01	0.0005000125006250391	0.
0.01	0.0006000150007500469	0.
0.01	0.0007000175008750547	-4.440892098500626e-16
0.01	0.0008000200010000626	-2.220446049250313e-16
0.01	0.0009000225011250704	8.881784197001252e-16
0.01	0.0010000250012500783	0.
0.01	0.0011000275013750861	0.
0.01	0.001200030001500094	0.
0.01	0.0013000325016251017	4.440892098500626e-16
0.01	0.0014000350017501096	0.
0.01	0.0015000375018751175	-2.220446049250313e-16
0.01	0.0016000400020001252	-2.220446049250313e-16
0.01	0.001700042502125133	0.
0.01	0.0018000450022501407	4.440892098500626e-16
0.01	0.0019000475023751486	4.440892098500626e-16
0.01	0.0020000500025001565	-2.220446049250313e-16
0.01	0.0021000525026251644	4.440892098500626e-16
0.01	0.0022000550027501723	0.
0.01	0.00230005750287518	-2.220446049250313e-16
0.01	0.0024000600030001876	-2.220446049250313e-16
0.01	0.0025000625031251955	-4.440892098500626e-16
0.01	0.0026000650032502034	0.
0.01	0.0027000675033752113	0.
0.01	0.002800070003500219	4.440892098500626e-16
0.01	0.002900072503625227	0.
0.01	0.003000075003750235	-2.220446049250313e-16
0.01	0.003100077503875243	0.
0.01	0.0032000800040002508	0.
0.01	0.0033000825041252582	8.881784197001252e-16
0.01	0.003400085004250266	-4.440892098500626e-16
0.01	0.003500087504375274	-2.220446049250313e-16
0.01	0.0036000900045002815	0.
0.01	0.0037000925046252893	-4.440892098500626e-16
0.01	0.0038000950047502972	0.
0.01	0.003900097504875305	0.
0.01	0.004000100005000313	8.881784197001252e-16
0.01	0.0041001025051253205	-4.440892098500626e-16
0.01	0.004200105005250328	4.440892098500626e-16
0.01	0.004300107505375336	0.
0.01	0.004400110005500344	-2.220446049250313e-16
0.01	0.004500112505625352	4.440892098500626e-16
0.01	0.0046001150057503595	4.440892098500626e-16
0.01	0.004700117505875368	0.
0.01	0.004800120006000375	-2.220446049250313e-16
0.01	0.004900122506125383	0.
0.01	0.00500012500625039	-2.220446049250313e-16
0.01	0.0051001275063753985	0.
0.01	0.005200130006500406	-4.440892098500626e-16
0.01	0.005300132506625414	0.
0.01	0.005400135006750422	0.
0.01	0.00550013750687543	0.
0.01	0.0056001400070004375	-4.440892098500626e-16
0.01	0.005700142507125446	0.
0.01	0.005800145007250453	-4.440892098500626e-16
0.01	0.005900147507375462	-2.220446049250313e-16
0.01	0.006000150007500469	0.
0.01	0.0061001525076254766	-4.440892098500626e-16
0.01	0.006200155007750484	-6.661338147750939e-16
0.01	0.006300157507875492	4.440892098500626e-16
0.01	0.0064001600080005	-4.440892098500626e-16
0.01	0.006500162508125508	-8.881784197001252e-16
0.01	0.006600165008250516	-1.1102230246251565e-15
0.01	0.006700167508375524	-4.440892098500626e-16
0.01	0.006800170008500531	-1.7763568394002505e-15
0.01	0.00690017250862554	-1.3322676295501878e-15
0.01	0.007000175008750547	-8.881784197001252e-16
0.01	0.0071001775088755555	-1.3322676295501878e-15
0.01	0.007200180009000563	-1.7763568394002505e-15
0.01	0.00730018250912557	-1.3322676295501878e-15
0.01	0.007400185009250578	-1.7763568394002505e-15
0.01	0.007500187509375586	-2.6645352591003757e-15
0.01	0.007600190009500594	-2.4424906541753444e-15
0.01	0.007700192509625602	-2.886579864025407e-15
0.01	0.007800195009750609	-2.886579864025407e-15
0.01	0.007900197509875617	-2.6645352591003757e-15
0.01	0.008000200010000626	-3.552713678800501e-15
0.01	0.008100202510125633	-3.9968028886505635e-15
0.01	0.008200205010250641	-3.552713678800501e-15
0.01	0.008300207510375648	-4.6629367034256575e-15
0.01	0.008400210010500658	-4.440892098500626e-15
0.01	0.008500212510625665	-5.329070518200751e-15
0.01	0.008600215010750673	-4.6629367034256575e-15
0.01	0.00870021751087568	-5.773159728050814e-15
0.01	0.00880022001100069	-6.217248937900877e-15
0.01	0.008900222511125697	-7.327471962526033e-15
0.01	0.009000225011250704	-7.327471962526033e-15
0.01	0.009100227511375712	-8.659739592076221e-15
0.01	0.00920023001150072	-8.881784197001252e-15
0.01	0.009300232511625726	-1.021405182655144e-14
0.01	0.009400235011750734	-1.0436096431476471e-14
0.01	0.009500237511875741	-1.1546319456101628e-14
0.01	0.00960024001200075	-1.2878587085651816e-14
0.01	0.009700242512125758	-1.354472090042691e-14
0.01	0.009800245012250765	-1.4210854715202004e-14
0.01	0.009900247512375773	-1.554312234475219e-14
0.01	0.010000250012500782	-1.709743457922741e-14
0.02	0.0002000200040010003	8.881784197001252e-16
0.02	0.0004000400080020006	-4.440892098500626e-16
0.02	0.0006000600120030009	4.440892098500626e-16
0.02	0.0008000800160040012	4.440892098500626e-16
0.02	0.0010001000200050014	0.
0.02	0.0012001200240060017	0.
0.02	0.001400140028007002	4.440892098500626e-16
0.02	0.0016001600320080024	4.440892098500626e-16
0.02	0.0018001800360090026	-6.661338147750939e-16
0.02	0.002000200040010003	0.
0.02	0.0022002200440110033	0.
0.02	0.0024002400480120038	8.881784197001252e-16
0.02	0.002600260052013004	4.440892098500626e-16
0.02	0.0028002800560140042	0.
0.02	0.0030003000600150043	-2.220446049250313e-16
0.02	0.0032003200640160047	8.881784197001252e-16
0.02	0.003400340068017005	-4.440892098500626e-16
0.02	0.003600360072018005	0.
0.02	0.0038003800760190057	4.440892098500626e-16
0.02	0.004000400080020006	4.440892098500626e-16
0.02	0.004200420084021006	0.
0.02	0.004400440088022007	0.
0.02	0.004600460092023007	8.881784197001252e-16
0.02	0.0048004800960240075	0.
0.02	0.005000500100025008	4.440892098500626e-16
0.02	0.0052005201040260084	4.440892098500626e-16
0.02	0.005400540108027009	8.881784197001252e-16
0.02	0.005600560112028009	8.881784197001252e-16
0.02	0.005800580116029009	8.881784197001252e-16
0.02	0.006000600120030009	1.7763568394002505e-15
0.02	0.00620062012403101	8.881784197001252e-16
0.02	0.0064006401280320094	1.3322676295501878e-15
0.02	0.00660066013203301	1.7763568394002505e-15
0.02	0.00680068013603401	1.7763568394002505e-15
0.02	0.007000700140035011	1.7763568394002505e-15
0.02	0.007200720144036011	2.6645352591003757e-15
0.02	0.007400740148037011	1.3322676295501878e-15
0.02	0.007600760152038011	2.220446049250313e-15
0.02	0.007800780156039012	1.7763568394002505e-15
0.02	0.008000800160040011	1.7763568394002505e-15
